mass_A
t	x	y
307.98484444444443	17.398797474503226	-139.2086692024891
308.02504444444446	20.249856179980725	-139.15413273909053
308.06524444444443	23.10031230397044	-139.0870237896379
308.10544444444446	24.987742636524672	-138.90673502244863
308.1456444444445	25.912051993400837	-139.01217538131846
308.18584444444446	26.057369975200345	-138.94739592106453
308.2260444444445	25.167159609972714	-139.07222278102995
308.26624444444445	23.29787288231796	-139.14013058006276
308.3064444444445	20.978820742228663	-139.08134879997033
308.34664444444445	17.970412868366566	-139.15664652601868
308.3868444444445	14.973752420123674	-139.1817642865267
308.42704444444445	11.414124966284135	-139.2932899526545
308.4672444444445	8.56089753440233	-139.34079735096566
308.50744444444445	6.296142356640075	-139.2715274690097
308.5476444444445	4.919064012199442	-139.2040082860335
308.58784444444444	4.300191508328226	-139.33947142121588
308.62804444444447	4.700175074193112	-139.48131967058498
308.66841111111114	6.013725372247791	-139.19765062704528
308.7087777777778	8.233856997181192	-139.23920783943436
308.7487555555556	11.08803278668529	-139.23246137772867
308.78895555555556	14.165603645051306	-139.18977088719612
308.8291555555556	17.224037224738368	-139.21721993804704
308.86935555555556	20.28453432378683	-139.1927973662839
308.9095555555556	22.921009876523385	-139.0231630705016
308.9498888888889	24.58798192750146	-139.21942106829192
308.98996666666665	25.540509444852432	-139.17065306724453
309.0301777777778	25.858961763265143	-138.68509275851716
309.0703888888889	25.065108000456803	-138.97339782520112
309.11060000000003	23.216957446739343	-139.11430485534584
309.1508111111111	21.087641207833713	-139.14971017337075
309.1910222222222	18.126580498277235	-139.141534922956
309.23123333333336	14.648466878825047	-139.27568812742948
309.27144444444446	11.909723648052932	-139.2156090139199
309.31165555555555	8.979087643081584	-139.2079394771181
309.3518666666667	6.322884202413206	-139.2732106543981
309.3920777777778	5.015013162922514	-139.2181571209503
309.4321888888889	4.360146117853674	-139.3524562867574
309.4723	4.8829821688595985	-139.17958955650647
309.5126	6.107231967927646	-139.20981935891155
309.5528	8.217279408420154	-139.22619763428338
309.593	11.004493085745253	-139.17835722622658
309.6332	14.170533569913914	-139.2009593485359
309.6734	17.173075460627388	-139.19683885607992
309.71360000000004	20.164215101048967	-139.13522062486595
309.7538	22.570871794918958	-139.21830420189463
309.79400000000004	24.268351873642132	-139.1454298429394
309.8342	25.751178201658604	-138.9617283890393
309.87440000000004	25.974346301292826	-138.9939283221247
309.9146	25.09170666649152	-139.0319485931184
309.95480000000003	23.385071421109842	-139.16387481295442
309.995	21.136138857837977	-139.1661543523237
310.03520000000003	18.145414002285634	-139.1924550596582
310.0754	15.092347950467001	-139.20850890518045
310.11560000000003	11.941382169722147	-139.14924024259153
310.1558	8.981689456479216	-139.1683544196278
310.196	6.563460451816809	-139.37904602883418
310.2362	5.076202051648352	-139.18407004376718
310.2764	4.321120585553672	-139.3464306453934
310.3166	4.630499851009517	-139.36551779360457
310.3568	6.018129236775167	-139.19081122322677
310.397	8.157301140031677	-139.22010919067452
310.4372	10.958769905557347	-139.18772647217452
310.4774	13.869151815615169	-139.17456866954535
310.5176	17.21727793840023	-139.17562764069862
310.55780000000004	20.168122356044933	-139.15516603902097
310.598	22.577026469300563	-139.2088751814456
310.6382	24.46651868341951	-139.2021021246194
310.6784	25.383949471568485	-139.17626201617873
310.71860000000004	25.61222032337082	-139.19147006210915
310.7588	25.152386456587237	-139.07652199560061
310.79900000000004	23.290355398613883	-139.18650411656472
310.8392	21.00797665866321	-139.0769966912751
310.87940000000003	18.257338709941905	-139.19072699644767
310.9196	15.14467489265735	-139.21114835333537
310.95980000000003	12.155081580314345	-139.2205151880612
311.0	9.154971345288232	-139.19861273703145
311.0402	6.878537071141864	-139.19021188459647
311.0804	4.502909262608455	-139.38613227393716
311.1608444444445	4.504989776646653	-139.3605814075679
311.20104444444445	5.994456163394943	-139.1819021978663
311.2412444444445	8.147935693225463	-139.2222855514674
